Logged in

Found 4833 pages in category

1. [[Abito Shrine]] - HAS template, keeping
1802. [[Kashima Shrine (Yoshida-saku, Watari Town, Watari District, Miyagi Prefecture)]] - HAS template, keeping
1803. [[Kashima Tenashiwake Shrine]] - HAS template, keeping
1804. [[Kashima Tenashiwake Shrine (Q135194319)]] - HAS template, keeping
1805. [[Kashima-Itsunohikeno Shrine]] - HAS template, keeping
1806. [[Kashimawonatano Shrine]] - HAS template, keeping
1807. [[Kashinashino Shrine]] - HAS template, keeping
1808. [[Kasuga Shrine]] - HAS template, keeping
1809. [[Kasuga Shrine (Q11513674)]] - HAS template, keeping
1810. [[Kasuga Shrine (Q135041146)]] - HAS template, keeping
1811. [[Kasuga Shrine (Q135068885)]] - HAS template, keeping
1812. [[Kasuga Shrine (Q135069108)]] - HAS template, keeping
1813. [[Kasuga Shrine (Q135069130)]] - HAS template, keeping
1814. [[Kasuga Shrine (Q135069920)]] - HAS template, keeping
1815. [[Kasuga Shrine (Q135070057)]] - HAS template, keeping
1816. [[Kasuga Shrine (Q135070319)]] - HAS template, keeping
1817. [[Kasuga Shrine (Q135190257)]] - HAS template, keeping
1818. [[Kasuga Shrine (Q135193662)]] - HAS template, keeping
1819. [[Kasuga Shrine (Q135194511)]] - HAS template, keeping
1820. [[Kasuga Shrine (Q135194563)]] - HAS template, keeping
1821. [[Kasuga Shrine (Q135194673)]] - HAS template, keeping
1822. [[Kasuga Shrine (Q135194697)]] - HAS template, keeping
1823. [[Kasuga Shrine (Q135194755)]] - HAS template, keeping
1824. [[Kasuga Shrine (Q135195348)]] - HAS template, keeping
1825. [[Kasuga Shrine (Q135206806)]] - HAS template, keeping
1826. [[Kasuga Shrine (Tokushima)]] - HAS template, keeping
1827. [[Kasuga- Shrine]] - HAS template, keeping
1828. [[Kasuga-sha (Higashi-Beppu)]] - HAS template, keeping
1829. [[Kasukaheno-Mikono Shrine]] - HAS template, keeping
1830. [[Kasukamino Shrine]] - HAS template, keeping
1831. [[Kasumekentou Shrine]] - HAS template, keeping
1832. [[Kasuyano Shrine]] - HAS template, keeping
1833. [[Kataakatatsuno Shrine]] - HAS template, keeping
1834. [[Katagishi Shrine]] - HAS template, keeping
1835. [[Kataharano Shrine]] - HAS template, keeping
1836. [[Kataheno Shrine]] - HAS template, keeping
1837. [[Katakishino Shrine]] - HAS template, keeping
1838. [[Katamaneno Shrine]] - HAS template, keeping
1839. [[Katano Shrine (Q135041102)]] - HAS template, keeping
1840. [[Kataoka Shrine]] - HAS template, keeping
1841. [[Kataoka Shrine (Q135186659)]] - HAS template, keeping
1842. [[Kataoka Shrine (Q28682738)]] - HAS template, keeping
1843. [[Katashiba Shrine]] - HAS template, keeping
1844. [[Katashihano Shrine]] - HAS template, keeping
1845. [[Katasuge Shrine]] - HAS template, keeping
1846. [[Katasuge Shrine (Q135192780)]] - HAS template, keeping
1847. [[Katasukano- Shrine]] - HAS template, keeping
1848. [[Katata Shrine]] - HAS template, keeping
1849. [[Katayama Hiko Shrine]] - HAS template, keeping
1850. [[Katayama Shrine (Q135069348)]] - HAS template, keeping
1851. [[Katayamahachiman Shrine]] - HAS template, keeping
1852. [[Katayamano Shrine]] - HAS template, keeping
1853. [[Katayamano Shrine (Q135039527)]] - HAS template, keeping
1854. [[Katayamano Shrine (Q135039827)]] - HAS template, keeping
1855. [[Katayamano Shrine (Q135270145)]] - HAS template, keeping
1856. [[Katayamanomikono Shrine]] - HAS template, keeping
1857. [[Katono- Shrine]] - HAS template, keeping
1858. [[Katori Omiko Shrine]] - HAS template, keeping
1859. [[Katori Shrine]] - HAS template, keeping
1860. [[Katorigo Shrine]] - HAS template, keeping
1861. [[Katoriitsuno- Shrine]] - HAS template, keeping
1862. [[Katoshimikokamino Shrine]] - HAS template, keeping
1863. [[Katoshimikokamino Shrine (Co-Enshrinement)]] - HAS template, keeping
1864. [[Katsugumi Shrine]] - HAS template, keeping
1865. [[Katsura Shrine]] - HAS template, keeping
1866. [[Katsuragi Futakami Shrine]] - HAS template, keeping
1867. [[Katsuragi Hitokotonushi Shrine]] - HAS template, keeping
1868. [[Katsuragi-shitori-niimasuameno-hatsuchino-mikoto Shrine]] - HAS template, keeping
1869. [[Katsuragimiagatano Shrine]] - HAS template, keeping
1870. [[Katsuraki ni Imasu Honoikaduchi Shrine]] - HAS template, keeping
1871. [[Katsurakihimeno Shrine]] - HAS template, keeping
1872. [[Katsurakio Shrine]] - HAS template, keeping
1873. [[Katsurano Shrine]] - HAS template, keeping
1874. [[Katsurano- Shrine]] - HAS template, keeping
1875. [[Kattamine Shrine]] - HAS template, keeping
1876. [[Kattamine Shrine (Q65249271)]] - HAS template, keeping
1877. [[Katte Shrine]] - HAS template, keeping
1878. [[Kawaai Shrine]] - HAS template, keeping
1879. [[Kawabe Hachiman Shrine]] - HAS template, keeping
1880. [[Kawabe Shrine]] - HAS template, keeping
1881. [[Kawabe Shrine (Q135186574)]] - HAS template, keeping
1882. [[Kawachi Kunitama Shrine]] - HAS template, keeping
1883. [[Kawachi Shrine]] - HAS template, keeping
1884. [[Kawageta Shrine]] - HAS template, keeping
1885. [[Kawai Shrine]] - HAS template, keeping
1886. [[Kawai Shrine (Shimogamo Shrine Keidai-Sessha)]] - HAS template, keeping
1887. [[Kawakami Shrine]] - HAS template, keeping
1888. [[Kawakami Shrine (Awaji Province)]] - HAS template, keeping
1889. [[Kawakami Shrine (Tsuna district)]] - HAS template, keeping
1890. [[Kawaketamikabe Shrine]] - HAS template, keeping
1891. [[Kawamata Shrine]] - HAS template, keeping
1892. [[Kawamata Shrine (Q135186649)]] - HAS template, keeping
1893. [[Kawamata Shrine (Q135186650)]] - HAS template, keeping
1894. [[Kawamata Shrine (Q135186652)]] - HAS template, keeping
1895. [[Kawamata Shrine (Q135186654)]] - HAS template, keeping
1896. [[Kawamata Shrine (Q135186655)]] - HAS template, keeping
1897. [[Kawamata Shrine (Q135186656)]] - HAS template, keeping
1898. [[Kawara Shrine (Q11667602)]] - HAS template, keeping
1899. [[Kawara Shrine (Q17209206)]] - HAS template, keeping
1900. [[Kawarano Shrine]] - HAS template, keeping
1901. [[Kawarano Shrine (Q135040525)]] - HAS template, keeping
1902. [[Kawase Shrine]] - HAS template, keeping
1903. [[Kawashima Shrine]] - HAS template, keeping
1904. [[Kawasukune Shrine (Higashiagatsuma)]] - HAS template, keeping
1905. [[Kawasukune Shrine (Shibukawa)]] - HAS template, keeping
1906. [[Kawata Shrine (Koka)]] - HAS template, keeping
1907. [[Kawata Shrine (Q11479033)]] - HAS template, keeping
1908. [[Kawata Shrine (Tonmiya Village)]] - HAS template, keeping
1909. [[Kawawa Shrine]] - HAS template, keeping
1910. [[Kawawaki Shrine]] - HAS template, keeping
1911. [[Kawazoe Shrine]] - HAS template, keeping
1912. [[Kayanarumino Shrine]] - HAS template, keeping
1913. [[Kayanarumino Shrine (Q135270113)]] - HAS template, keeping
1914. [[Kayorunarubiinochi Shrine]] - HAS template, keeping
1915. [[Kazahaya Shrine]] - HAS template, keeping
1916. [[Kazunasaitomiso Shrine]] - HAS template, keeping
1917. [[Kehi Shrine]] - HAS template, keeping
1918. [[Kehi Shrine (Q135040689)]] - HAS template, keeping
1919. [[Keikō Tennō Shrine]] - HAS template, keeping
1920. [[Keiman Shrine]] - HAS template, keeping
1921. [[Keisenasaooshima Shrine]] - HAS template, keeping
1922. [[Ken Shrine]] - HAS template, keeping
1923. [[Kesemano Shrine]] - HAS template, keeping
1924. [[Kesemaohoshimano Shrine]] - HAS template, keeping
1925. [[Kesenma Ōshima Shrine]] - HAS template, keeping
1926. [[Kesenma Ōshima Shrine (Q135194394)]] - HAS template, keeping
1927. [[Keta Jinja]] - HAS template, keeping
1928. [[Keta Mikogami Shrine]] - HAS template, keeping
1929. [[Keta-hongū]] - HAS template, keeping
1930. [[Ketamikono Shrine]] - HAS template, keeping
1931. [[Ketanino Shrine]] - HAS template, keeping
1932. [[Ketaniya Kokuryū Shrine]] - HAS template, keeping
1933. [[Ketsurikurino Shrine]] - HAS template, keeping
1934. [[Ketsuwakino Shrine]] - HAS template, keeping
1935. [[Keyakihara Shrine]] - HAS template, keeping
1936. [[Kibe Shrine (Harue Town, Sakai City)]] - HAS template, keeping
1937. [[Kibe Shrine (Sakai Town, Sakai City)]] - HAS template, keeping
1938. [[Kibitsu Shrine (Bitchū)]] - HAS template, keeping
1939. [[Kibitsu Shrine Keidai-sha]] - HAS template, keeping
1940. [[Kiburi Shrine]] - HAS template, keeping
1941. [[Kifune Shrine (Q135194031)]] - HAS template, keeping
1942. [[Kifune Shrine (Q135194405)]] - HAS template, keeping
1943. [[Kifusa Shrine]] - HAS template, keeping
1944. [[Kiheno Shrine]] - HAS template, keeping
1945. [[Kikamino Shrine]] - HAS template, keeping
1946. [[Kikiheno Shrine]] - HAS template, keeping
1947. [[Kimachino Shrine]] - HAS template, keeping
1948. [[Kineno Shrine]] - HAS template, keeping
1949. [[Kineno Shrine (Q135039247)]] - HAS template, keeping
1950. [[Kineshou Shrine]] - HAS template, keeping
1951. [[Kineshou Shrine (Kai Province)]] - HAS template, keeping
1952. [[Kinomiya Shrine (Q119929624)]] - HAS template, keeping
1953. [[Kinpu Shrine]] - HAS template, keeping
1954. [[Kinpu Shrine (Q135195066)]] - HAS template, keeping
1955. [[Kinshin Shrine]] - HAS template, keeping
1956. [[Kinshinshakyuuseki]] - HAS template, keeping
1957. [[Kinumaki Shrine]] - HAS template, keeping
1958. [[Kinutateno Shrine]] - HAS template, keeping
1959. [[Kirihara Ishibe Shrine (Teradomari)]] - HAS template, keeping
1960. [[Kirihara Isobe Shrine (Kamigiri)]] - HAS template, keeping
1961. [[Kiriharaishibe Shrine]] - HAS template, keeping
1962. [[Kiriharaishibe Shrine (Echigo Province)]] - HAS template, keeping
1963. [[Kiriharano Shrine]] - HAS template, keeping
1964. [[Kiriharano Shrine (Q135040627)]] - HAS template, keeping
1965. [[Kirinono Shrine]] - HAS template, keeping
1966. [[Kirishima Higashi Shrine]] - HAS template, keeping
1967. [[Kirishima Jingu]] - HAS template, keeping
1968. [[Kirishimamine Shrine]] - HAS template, keeping
1969. [[Kirishimano Shrine]] - HAS template, keeping
1970. [[Kiri‑hara Shrine]] - HAS template, keeping
1971. [[Kirutano Shrine]] - HAS template, keeping
1972. [[Kisa Shrine]] - HAS template, keeping
1973. [[Kisaki Shrine]] - HAS template, keeping
1974. [[Kishikahano Shrine]] - HAS template, keeping
1975. [[Kishikawa Shrine]] - HAS template, keeping
1976. [[Kishino Shrine]] - HAS template, keeping
1977. [[Kishino Shrine (Q135039376)]] - HAS template, keeping
1978. [[Kisukino Shrine]] - HAS template, keeping
1979. [[Kita Shrine]] - HAS template, keeping
1980. [[Kitano Shrine]] - HAS template, keeping
1981. [[Kitano Tenjinsha]] - HAS template, keeping
1982. [[Kitano Tenjinsha sessha]] - HAS template, keeping
1983. [[Kitano Tenmasha (Kita‑no‑chō, Hachiōji City)]] - HAS template, keeping
1984. [[Kitashita Shrine]] - HAS template, keeping
1985. [[Kitsumi Shrine]] - HAS template, keeping
1986. [[Kitsune Mound (Ōta, Ueno Village)]] - HAS template, keeping
1987. [[Kiyama Shrine]] - HAS template, keeping
1988. [[Kiyonowihano Shrine]] - HAS template, keeping
1989. [[Kiyonowihano Shrine former site]] - HAS template, keeping
1990. [[Kobe Shrine]] - HAS template, keeping
1991. [[Kobe Shrine (Sugaru Shrine)]] - HAS template, keeping
1992. [[Kobimine Shrine]] - HAS template, keeping
1993. [[Koe Shrine (Ebie)]] - HAS template, keeping
1994. [[Kogaikuni Shrine]] - HAS template, keeping
1995. [[Kogano Shrine]] - HAS template, keeping
1996. [[Kogihara Shrine]] - HAS template, keeping
1997. [[Kogihara Shrine (Harima Province)]] - HAS template, keeping
1998. [[Koguchi Shrine]] - HAS template, keeping
1999. [[Kogura Shrine]] - HAS template, keeping
2000. [[Kohakino Shrine]] - HAS template, keeping
2001. [[Kohaku Shrine]] - HAS template, keeping
2002. [[Kohata Shrine (Gokasho)]] - HAS template, keeping
2003. [[Kohata Shrine (Kobata)]] - HAS template, keeping
2004. [[Koheno Shrine]] - HAS template, keeping
2005. [[Kohoriheno Shrine]] - HAS template, keeping
2006. [[Kojin Shrine]] - HAS template, keeping
2007. [[Kojino Shrine]] - HAS template, keeping
2008. [[Kokaneyamano Shrine]] - HAS template, keeping
2009. [[Kokorozashinunohi Shrine]] - HAS template, keeping
2010. [[Kokubunji Hekireki Shrine]] - HAS template, keeping
2011. [[Kokubunjihekireki Shrine]] - HAS template, keeping
2012. [[Kokubunjihiyakurakuno Shrine]] - HAS template, keeping
2013. [[Kokura Shrine]] - HAS template, keeping
2014. [[Kokuryu Shrine (Hakusan Shrine precincts)]] - HAS template, keeping
2015. [[Kokuwakura Shrine Haiden]] - HAS template, keeping
2016. [[Kokuzō Shrine]] - HAS template, keeping
2017. [[Komagatane Shrine Satomiya]] - HAS template, keeping
2018. [[Komagatane Shrine Take‑no‑miya]] - HAS template, keeping
2019. [[Komagataooshige Shrine]] - HAS template, keeping
2020. [[Komai Sukune‑no‑Mikoto Shrine]] - HAS template, keeping
2021. [[Komakataneno Shrine]] - HAS template, keeping
2022. [[Komaki Sukune‑no‑Mikoto Shrine]] - HAS template, keeping
2023. [[Komano Shrine]] - HAS template, keeping
2024. [[Komashi- Shrine]] - HAS template, keeping
2025. [[Komatsu Shrine (Fukushima Prefecture)]] - HAS template, keeping
2026. [[Komatsu Shrine (Miyagi Prefecture)]] - HAS template, keeping
2027. [[Komatsuno Shrine]] - HAS template, keeping
2028. [[Komatsuno Shrine (Q135041450)]] - HAS template, keeping
2029. [[Komayuminono Shrine]] - HAS template, keeping
2030. [[Komayuminono Shrine (central shrine)]] - HAS template, keeping
2031. [[Komayuminono Shrine (inner shrine)]] - HAS template, keeping
2032. [[Komayuminono Shrine (Q135194269)]] - HAS template, keeping
2033. [[Komayuminono Shrine (village shrine)]] - HAS template, keeping
2034. [[Komi Hachiman Shrine]] - HAS template, keeping
2035. [[Komori Katte Shrine]] - HAS template, keeping
2036. [[Konashino Shrine]] - HAS template, keeping
2037. [[Konawino Shrine]] - HAS template, keeping
2038. [[Kone Shrine]] - HAS template, keeping
2039. [[Kone Shrine (Kihara Gongen Shrine)]] - HAS template, keeping
2040. [[Koneno Shrine]] - HAS template, keeping
2041. [[Konono Shrine]] - HAS template, keeping
2042. [[Konoshima Nimasu Amateru Mitama Shrine]] - HAS template, keeping
2043. [[Konosumino Shrine]] - HAS template, keeping
2044. [[Konyu Shrine]] - HAS template, keeping
2045. [[Konzō-ji Temple]] - HAS template, keeping
2046. [[Korizu Shrine]] - HAS template, keeping
2047. [[Koroku Miko Shrine]] - HAS template, keeping
2048. [[Koroku Shrine]] - HAS template, keeping
2049. [[Koroku Shrine (Q135199227)]] - HAS template, keeping
2050. [[Koroku Shrine (Q135199312)]] - HAS template, keeping
2051. [[Koroku Shrine (Q135199395)]] - HAS template, keeping
2052. [[Korokuno Shrine]] - HAS template, keeping
2053. [[Korokuno- Shrine]] - HAS template, keeping
2054. [[Kosaka Shrine]] - HAS template, keeping
2055. [[Kosaka Shrine (Miki, Izushi Town)]] - HAS template, keeping
2056. [[Kosaka Shrine (Morii, Izushi Town)]] - HAS template, keeping
2057. [[Kosaka Shrine (Q135070070)]] - HAS template, keeping
2058. [[Kosaka Shrine (Tajima Province)]] - HAS template, keeping
2059. [[Kosenoyama-ihakura- Shrine]] - HAS template, keeping
2060. [[Kosenoyamakuchino Shrine]] - HAS template, keeping
2061. [[Kosetsuhiko-no-Mikoto Shrine]] - HAS template, keeping
2062. [[Koshikino- Shrine]] - HAS template, keeping
2063. [[Kososhino Shrine]] - HAS template, keeping
2064. [[Kota Shrine (Niigata)]] - HAS template, keeping
2065. [[Kotekan Shrine]] - HAS template, keeping
2066. [[Kotoimi Shrine]] - HAS template, keeping
2067. [[Kotoimi Shrine (Ise Province)]] - HAS template, keeping
2068. [[Kotoimi Shrine (Q135186622)]] - HAS template, keeping
2069. [[Kotoimi Shrine (Q135186623)]] - HAS template, keeping
2070. [[Kotoimino Shrine]] - HAS template, keeping
2071. [[Kotoshironushi Shrine (Q48758503)]] - HAS template, keeping
2072. [[Kotoshironushino Shrine]] - HAS template, keeping
2073. [[Kotsumi Shrine (Kyotango City)]] - HAS template, keeping
2074. [[Kotsumi Shrine (Yosa District)]] - HAS template, keeping
2075. [[Kotsumino Shrine]] - HAS template, keeping
2076. [[Kotsuno Shrine]] - HAS template, keeping
2077. [[Kou Shrine]] - HAS template, keeping
2078. [[Kouhou Shrine]] - HAS template, keeping
2079. [[Koukinemurataiheishushin Shrine]] - HAS template, keeping
2080. [[Kousuna Shrine]] - HAS template, keeping
2081. [[Koutari Shrine]] - HAS template, keeping
2082. [[Koyano- Shrine]] - HAS template, keeping
2083. [[Koyasu Shinmeisha]] - HAS template, keeping
2084. [[Koyasu Shrine (Q135069608)]] - HAS template, keeping
2085. [[Koyasu Shrine (Q135192617)]] - HAS template, keeping
2086. [[Kubo Hachiman Shrine (Ōimata Kubo Hachiman Shrine)]] - HAS template, keeping
2087. [[Kudo Shrine]] - HAS template, keeping
2088. [[Kuhaharano Shrine]] - HAS template, keeping
2089. [[Kuhaharano Shrine (Q135270271)]] - HAS template, keeping
2090. [[Kuhanano Shrine]] - HAS template, keeping
2091. [[Kuharano Shrine]] - HAS template, keeping
2092. [[Kuhatano Shrine]] - HAS template, keeping
2093. [[Kuhauchino Shrine]] - HAS template, keeping
2094. [[Kuhiwokano Shrine]] - HAS template, keeping
2095. [[Kuhiwokano Shrine (Q135040575)]] - HAS template, keeping
2096. [[Kuhiwokano Shrine (Q135270092)]] - HAS template, keeping
2097. [[Kukuhi Shrine]] - HAS template, keeping
2098. [[Kukumiohiko Shrine]] - HAS template, keeping
2099. [[Kukushimino Shrine]] - HAS template, keeping
2100. [[Kumage Shrine]] - HAS template, keeping
2101. [[Kumakafutsuarakashihiko Shrine]] - HAS template, keeping
2102. [[Kumakafutsuarakashihikono Shrine]] - HAS template, keeping
2103. [[Kumakeno Shrine]] - HAS template, keeping
2104. [[Kumaku Shrine]] - HAS template, keeping
2105. [[Kumakurano Shrine]] - HAS template, keeping
2106. [[Kumano Daijin Shrine]] - HAS template, keeping
2107. [[Kumano Shrine]] - HAS template, keeping
2108. [[Kumano Shrine (Azumigawa Town)]] - HAS template, keeping
2109. [[Kumano Shrine (Etchū Province)]] - HAS template, keeping
2110. [[Kumano Shrine (former site of Ōba Shrine)]] - HAS template, keeping
2111. [[Kumano Shrine (Imazu Town)]] - HAS template, keeping
2112. [[Kumano Shrine (Iwadono, Minamiizu Town)]] - HAS template, keeping
2113. [[Kumano Shrine (Kumanomichi, Fuchu Town)]] - HAS template, keeping
2114. [[Kumano Shrine (Miyabo, Toyama City)]] - HAS template, keeping
2115. [[Kumano Shrine (Nakama, Fuchu Town)]] - HAS template, keeping
2116. [[Kumano Shrine (Nei district)]] - HAS template, keeping
2117. [[Kumano Shrine (Q11568963)]] - HAS template, keeping
2118. [[Kumano Shrine (Q135039874)]] - HAS template, keeping
2119. [[Kumano Shrine (Q135040382)]] - HAS template, keeping
2120. [[Kumano Shrine (Q135040595)]] - HAS template, keeping
2121. [[Kumano Shrine (Q135040667)]] - HAS template, keeping
2122. [[Kumano Shrine (Q135069394)]] - HAS template, keeping
2123. [[Kumano Shrine (Q135069552)]] - HAS template, keeping
2124. [[Kumano Shrine (Q135069976)]] - HAS template, keeping
2125. [[Kumano Shrine (Q135070024)]] - HAS template, keeping
2126. [[Kumano Shrine (Q135070039)]] - HAS template, keeping
2127. [[Kumano Shrine (Q135070356)]] - HAS template, keeping
