# 3030 empty items (Special:Export dump). QID	lost	label	url
Q32184432	0	華地馬	https://www.wikidata.org/wiki/Q32184432
Q48728409	0	Bahubalinagar	https://www.wikidata.org/wiki/Q48728409
Q49055444	0	Sín Chải	https://www.wikidata.org/wiki/Q49055444
Q49100080	0	Framtidens läromedel	https://www.wikidata.org/wiki/Q49100080
Q56316643	0	NATO Readiness Action Plan	https://www.wikidata.org/wiki/Q56316643
Q56359695	0	فهرست مکان‌های دفن مشاهیر ایرانی	https://www.wikidata.org/wiki/Q56359695
Q56408186	0	Representasjon	https://www.wikidata.org/wiki/Q56408186
Q56641752	0	Etymologiczny słownik języka polskiego (Andrzej Bańkowski)	https://www.wikidata.org/wiki/Q56641752
Q59589830	0	Bonifratrų vienuolynas Naugarduke	https://www.wikidata.org/wiki/Q59589830
Q60050430	0	On the Mountain of Tai Hang	https://www.wikidata.org/wiki/Q60050430
Q60797069	0	رسالة بولس الرسول إلى فليمون	https://www.wikidata.org/wiki/Q60797069
Q61057065	0	巨人守宮	https://www.wikidata.org/wiki/Q61057065
Q61064342	0	வில்லங்க சான்றிதழ்	https://www.wikidata.org/wiki/Q61064342
Q61071284	0	Karadeniz Tufanı	https://www.wikidata.org/wiki/Q61071284
Q61081506	0	Біла	https://www.wikidata.org/wiki/Q61081506
Q61101556	0	Ikan Rambai	https://www.wikidata.org/wiki/Q61101556
Q61118511	0	بھگوت گیتا	https://www.wikidata.org/wiki/Q61118511
Q61118544	0	جمہوریہ	https://www.wikidata.org/wiki/Q61118544
Q61119219	0	مبارک شاہ	https://www.wikidata.org/wiki/Q61119219
Q61140252	0	Възобновяеми източници на енергия	https://www.wikidata.org/wiki/Q61140252
Q61140839	0	Авточасти	https://www.wikidata.org/wiki/Q61140839
Q61354797	0	Oberndorf am Neckar	https://www.wikidata.org/wiki/Q61354797
Q64681930	0	Ruth	https://www.wikidata.org/wiki/Q64681930
Q65078589	0	Bhubaneshwar Shiva Temple	https://www.wikidata.org/wiki/Q65078589
Q65200303	0	Моинвиниди, Раданзвиниди и Набавиниди	https://www.wikidata.org/wiki/Q65200303
Q65202104	0	امپراتوری بیزانس/بازنویسی	https://www.wikidata.org/wiki/Q65202104
Q65216271	0	Hezur-sistema	https://www.wikidata.org/wiki/Q65216271
Q65288366	0	रामनाथ गोयनका पुरस्कार	https://www.wikidata.org/wiki/Q65288366
Q65294937	0	நீராவிப்போக்கு	https://www.wikidata.org/wiki/Q65294937
Q65300460	0	Auriac	https://www.wikidata.org/wiki/Q65300460
Q65303045	0	Авлод	https://www.wikidata.org/wiki/Q65303045
Q65304245	0	glasskilderkuns	https://www.wikidata.org/wiki/Q65304245
Q65314004	0	स्मार्ट फोन	https://www.wikidata.org/wiki/Q65314004
Q65315518	0	Borne	https://www.wikidata.org/wiki/Q65315518
Q65315627	0	Saint-Félicien	https://www.wikidata.org/wiki/Q65315627
Q65315629	0	Saint-Sylvestre	https://www.wikidata.org/wiki/Q65315629
Q65315725	0	L'Hospitalet	https://www.wikidata.org/wiki/Q65315725
Q65315729	0	La Tour	https://www.wikidata.org/wiki/Q65315729
Q65315732	0	Le Noyer	https://www.wikidata.org/wiki/Q65315732
Q65315806	0	Rigaud	https://www.wikidata.org/wiki/Q65315806
Q65315809	0	Saumane	https://www.wikidata.org/wiki/Q65315809
Q65322624	0	Sen-Domeng	https://www.wikidata.org/wiki/Q65322624
Q65327325	0	अथ सांवत्सर सुत्र व्याख्यास्याम	https://www.wikidata.org/wiki/Q65327325
Q65328195	0	टोपणनावानुसार मराठी गुंडांची यादी	https://www.wikidata.org/wiki/Q65328195
Q65331346	0	मुकुंदराव पाटील	https://www.wikidata.org/wiki/Q65331346
Q65331490	0	संत आडकोजी महाराज	https://www.wikidata.org/wiki/Q65331490
Q65334869	0	ڈنگہ	https://www.wikidata.org/wiki/Q65334869
Q65335655	0	တပေါင်းလပြည့်နေ့	https://www.wikidata.org/wiki/Q65335655
Q65339851	0	Sakkapañha Sutta	https://www.wikidata.org/wiki/Q65339851
Q65339855	0	Saṅgīti Sutta	https://www.wikidata.org/wiki/Q65339855
Q65339928	0	Sampasādaniya Sutta	https://www.wikidata.org/wiki/Q65339928
Q65339967	0	Soṇadaṇḍa Sutta	https://www.wikidata.org/wiki/Q65339967
Q65340057	0	Ambaṭṭha Sutta	https://www.wikidata.org/wiki/Q65340057
Q65340092	0	Udumbarika Sutta	https://www.wikidata.org/wiki/Q65340092
Q65344041	0	ခမီးလူမျိုး	https://www.wikidata.org/wiki/Q65344041
Q65403835	0	بارگەی کارەبا	https://www.wikidata.org/wiki/Q65403835
Q65404048	0	دەریای کاسپیەن	https://www.wikidata.org/wiki/Q65404048
Q65407794	0	Хөгнө тарна байгалийн цогцолбор	https://www.wikidata.org/wiki/Q65407794
Q65407976	0	තමන්නා	https://www.wikidata.org/wiki/Q65407976
Q65408961	0	Kira	https://www.wikidata.org/wiki/Q65408961
Q65447145	0	ມີສເຕີທົວລິຊຶມໂວຣ໌ວ	https://www.wikidata.org/wiki/Q65447145
Q65447492	0	ປະເທດແອງໂກລາ	https://www.wikidata.org/wiki/Q65447492
Q65448132	0	Primus	https://www.wikidata.org/wiki/Q65448132
Q65454436	0	Motsana wa Moshaweng	https://www.wikidata.org/wiki/Q65454436
Q66217651	0	"Nino Kala" Church	https://www.wikidata.org/wiki/Q66217651
Q71535672	0	Kapuran	https://www.wikidata.org/wiki/Q71535672
Q71543563	0	Lunggai	https://www.wikidata.org/wiki/Q71543563
Q76979496	0	Nimrod Mensur	https://www.wikidata.org/wiki/Q76979496
Q84590779	0	democratic design	https://www.wikidata.org/wiki/Q84590779
Q85850472	0	Early synthetic colorants	https://www.wikidata.org/wiki/Q85850472
Q85969653	0	Deprem çantası	https://www.wikidata.org/wiki/Q85969653
Q85986120	0	ہائڈیلبرگ یونیورسٹی	https://www.wikidata.org/wiki/Q85986120
Q85990237	0	ظفر علی خان	https://www.wikidata.org/wiki/Q85990237
Q91785424	0	দক্ষিণ তেতাভূমি নজর মাহমুদ ভূঁইয়ার বংশধর	https://www.wikidata.org/wiki/Q91785424
Q93248895	0	Orhan Veli Kanık	https://www.wikidata.org/wiki/Q93248895
Q96358057	0	Operation Claw-Tiger	https://www.wikidata.org/wiki/Q96358057
Q96401491	0	Reliance Vadodara Manufacturing Division(VMD)	https://www.wikidata.org/wiki/Q96401491
Q96411782	0	U.S. Auto Parts Network	https://www.wikidata.org/wiki/Q96411782
Q96809596	0	شابلون:یاخینلاردا اؤلن/بلگه	https://www.wikidata.org/wiki/Q96809596
Q97201120	0	Санса Старк	https://www.wikidata.org/wiki/Q97201120
Q97203466	0	Euzkozale	https://www.wikidata.org/wiki/Q97203466
Q97207214	0	Planifikazio	https://www.wikidata.org/wiki/Q97207214
Q97217917	0	Boğaziçi University Quidditch Team	https://www.wikidata.org/wiki/Q97217917
Q97233484	0	Hobotnica	https://www.wikidata.org/wiki/Q97233484
Q97251276	0	रशियन क्रांतीचे शिल्पकार	https://www.wikidata.org/wiki/Q97251276
Q97252106	0	लग्न	https://www.wikidata.org/wiki/Q97252106
Q97258367	0	ڈسکہ	https://www.wikidata.org/wiki/Q97258367
Q97261374	0	بەردی نەیزەک	https://www.wikidata.org/wiki/Q97261374
Q97261700	0	هەڵگری تۆپ	https://www.wikidata.org/wiki/Q97261700
Q97263274	0	Нөмрөгийн ДЦГ	https://www.wikidata.org/wiki/Q97263274
Q97263657	0	دهستان نمارستاق	https://www.wikidata.org/wiki/Q97263657
Q97288648	0	Franjevačka crkva i samostan Gospe Sinjske u Sinju	https://www.wikidata.org/wiki/Q97288648
Q97327828	0	Parencyma	https://www.wikidata.org/wiki/Q97327828
Q97369210	0	Dragon's Breath	https://www.wikidata.org/wiki/Q97369210
Q97460535	0	Premiile Muzicale Radio România Actualități 2011	https://www.wikidata.org/wiki/Q97460535
Q97668202	0	ڈھاکہ	https://www.wikidata.org/wiki/Q97668202
Q97668204	0	کوٹھا	https://www.wikidata.org/wiki/Q97668204
Q98896174	0	Middelnederlandse Legenda Aurea	https://www.wikidata.org/wiki/Q98896174
Q102179037	0	Kizilgaha caves	https://www.wikidata.org/wiki/Q102179037
Q104471401	0	Jachniwci	https://www.wikidata.org/wiki/Q104471401
Q104819184	0	Wikiprojekt:Tygodnie tematyczne/Propozycje/Tydzień Artykułu Malajskiego	https://www.wikidata.org/wiki/Q104819184
Q104842276	0	Celerina	https://www.wikidata.org/wiki/Q104842276
Q105093886	0	Soutrali	https://www.wikidata.org/wiki/Q105093886
Q106087400	0	Quark (formatge)	https://www.wikidata.org/wiki/Q106087400
Q106253587	0	کاربران تایید شده	https://www.wikidata.org/wiki/Q106253587
Q106383083	0	Pflanzenblindheit	https://www.wikidata.org/wiki/Q106383083
Q106511837	0	جوناتھن (کچھوا)	https://www.wikidata.org/wiki/Q106511837
Q107024581	0	Сельское озеро	https://www.wikidata.org/wiki/Q107024581
Q107074126	0	Nấu ăn:Aioli	https://www.wikidata.org/wiki/Q107074126
Q107150601	0	Nấu ăn:Lê, đậu và thịt xông khói	https://www.wikidata.org/wiki/Q107150601
Q107308587	0	سپیس ڈاگس	https://www.wikidata.org/wiki/Q107308587
Q107863395	0	Aranzazu Serrano Lorenzo	https://www.wikidata.org/wiki/Q107863395
Q108789114	0	Aldama 2.ª Sección	https://www.wikidata.org/wiki/Q108789114
Q108839424	0	Galeana 1.ª Sección	https://www.wikidata.org/wiki/Q108839424
Q108902370	0	شابلون:بؤلوم	https://www.wikidata.org/wiki/Q108902370
Q108967737	0	Wikijunior:Insect Alphabet/A	https://www.wikidata.org/wiki/Q108967737
Q109019138	0	DC-to-DC converter	https://www.wikidata.org/wiki/Q109019138
Q109344752	0	雅加達地鐵紅線電聯車	https://www.wikidata.org/wiki/Q109344752
Q109388306	0	Hacettepe Üniversitesi Tarih Bölümü	https://www.wikidata.org/wiki/Q109388306
Q109391507	0	Açık Lisanslar	https://www.wikidata.org/wiki/Q109391507
Q109547156	0	Superactinides	https://www.wikidata.org/wiki/Q109547156
Q109548243	0	نقض حقوق دین‌ناباوران و نوکیشان در جمهوری اسلامی ایران	https://www.wikidata.org/wiki/Q109548243
Q109588690	0	Сплачвайце доўг	https://www.wikidata.org/wiki/Q109588690
Q110079437	0	الگو:رنگ اصلی	https://www.wikidata.org/wiki/Q110079437
Q110104332	0	Europæisk selskab	https://www.wikidata.org/wiki/Q110104332
Q110117758	0	차량운반차	https://www.wikidata.org/wiki/Q110117758
Q110285191	0	सात ताड मस्जिद	https://www.wikidata.org/wiki/Q110285191
Q110628034	0	Ленинградская улитка выиграла всемирный конкурс вики-фотографий	https://www.wikidata.org/wiki/Q110628034
Q110663028	0	Skalnatá (vrch v Malých Karpatoch)	https://www.wikidata.org/wiki/Q110663028
Q111241416	0	Marioupol : l'attaque russe sur un hôpital pédiatrique fait encore deux victimes mortelles	https://www.wikidata.org/wiki/Q111241416
Q111367400	0	Rusia bombado de teatro en Mariupolo mortigis pli ol 300 civilulojn	https://www.wikidata.org/wiki/Q111367400
Q111569635	0	Алгы бит	https://www.wikidata.org/wiki/Q111569635
Q111696370	0	岳南会戦没者慰霊碑	https://www.wikidata.org/wiki/Q111696370
Q111907495	0	Pou de la figuera (Godall)	https://www.wikidata.org/wiki/Q111907495
Q111912065	0	3 Nations Floorball League	https://www.wikidata.org/wiki/Q111912065
Q111954759	0	2005 NCAA Division I Men's Basketball Tournament: qualifying teams	https://www.wikidata.org/wiki/Q111954759
Q111955394	0	2022 NCAA Women's Division I Basketball Tournament: qualifying teams	https://www.wikidata.org/wiki/Q111955394
Q112081189	0	pata	https://www.wikidata.org/wiki/Q112081189
Q112181903	0	Samuel Baby Gt	https://www.wikidata.org/wiki/Q112181903
Q112618243	0	Вікікрыніцы:Каляндар/чэрвень	https://www.wikidata.org/wiki/Q112618243
Q112618257	0	Вікікрыніцы:Каляндар/ліпень	https://www.wikidata.org/wiki/Q112618257
Q112618272	0	Вікікрыніцы:Каляндар/жнівень	https://www.wikidata.org/wiki/Q112618272
Q112618363	0	Вікікрыніцы:Каляндар/верасень	https://www.wikidata.org/wiki/Q112618363
Q112618507	0	Вікікрыніцы:Каляндар/кастрычнік	https://www.wikidata.org/wiki/Q112618507
Q112618708	0	Вікікрыніцы:Каляндар/лістапад	https://www.wikidata.org/wiki/Q112618708
Q112618749	0	Вікікрыніцы:Каляндар/снежань	https://www.wikidata.org/wiki/Q112618749
Q112618808	0	Вікікрыніцы:Каляндар/травень	https://www.wikidata.org/wiki/Q112618808
Q112618832	0	Вікікрыніцы:Каляндар/красавік	https://www.wikidata.org/wiki/Q112618832
Q112619231	0	Вікікрыніцы:Каляндар/люты	https://www.wikidata.org/wiki/Q112619231
Q112666507	0	2006 NCAA Division I Men's Basketball Tournament: qualifying teams	https://www.wikidata.org/wiki/Q112666507
Q112861161	0	2004 NCAA Division I Men's Basketball Tournament: qualifying teams	https://www.wikidata.org/wiki/Q112861161
Q113181528	0		https://www.wikidata.org/wiki/Q113181528
Q113901519	0	邱建新	https://www.wikidata.org/wiki/Q113901519
Q114352418	0	Social Democratic group	https://www.wikidata.org/wiki/Q114352418
Q114778739	0	Gil	https://www.wikidata.org/wiki/Q114778739
Q114778760	0	Jurmi	https://www.wikidata.org/wiki/Q114778760
Q114778856	0	Ṭentu	https://www.wikidata.org/wiki/Q114778856
Q115616656	0	Open GLAM Conference 2022	https://www.wikidata.org/wiki/Q115616656
Q115800385	0		https://www.wikidata.org/wiki/Q115800385
Q115800633	0	Doms in Israel	https://www.wikidata.org/wiki/Q115800633
Q115802209	0	Trusted Information Security Assessment Exchange	https://www.wikidata.org/wiki/Q115802209
Q116021384	0	Dehydration responsive element	https://www.wikidata.org/wiki/Q116021384
Q117338143	0	Sayyid Ash-Shuhada Mosque	https://www.wikidata.org/wiki/Q117338143
Q118115133	0	তাজকিরাতুল ওয়াকিয়াত	https://www.wikidata.org/wiki/Q118115133
Q118947525	0	Göbeği açık gömlek	https://www.wikidata.org/wiki/Q118947525
Q118948088	0	Güneş geometrisi	https://www.wikidata.org/wiki/Q118948088
Q118955951	0	Bilgisayar bilimleri felsefesi	https://www.wikidata.org/wiki/Q118955951
Q118958389	0	Biyometrik Kimlik Doğrulama	https://www.wikidata.org/wiki/Q118958389
Q119167257	0	(?)	https://www.wikidata.org/wiki/Q119167257
Q119203370	0	Bahasa Finno-Permik	https://www.wikidata.org/wiki/Q119203370
Q119241164	0	Snipe World Championships medallists	https://www.wikidata.org/wiki/Q119241164
Q119443172	0	Kofta	https://www.wikidata.org/wiki/Q119443172
Q120123126	0	Следам за Хрыстусам	https://www.wikidata.org/wiki/Q120123126
Q120447544	0	Šablóna:Emmanuelle filmy	https://www.wikidata.org/wiki/Q120447544
Q120792164	0	O Estado (Santa Catarina)	https://www.wikidata.org/wiki/Q120792164
Q121027615	0	2000 NCAA Division I men's basketball tournament qualifying teams	https://www.wikidata.org/wiki/Q121027615
Q121044019	0	MS Sun Princess	https://www.wikidata.org/wiki/Q121044019
Q121048236	0	1999 NCAA Division I men's basketball tournament qualifying teams	https://www.wikidata.org/wiki/Q121048236
Q121224477	0	Рецепт:Колканнон	https://www.wikidata.org/wiki/Q121224477
Q121300273	0	Philosophizing war with Eric Alliez and Maurizio Lazzarato	https://www.wikidata.org/wiki/Q121300273
Q121335108	0	Bothus podas	https://www.wikidata.org/wiki/Q121335108
Q122192290	0	La tumba del papa Alejandro VII	https://www.wikidata.org/wiki/Q122192290
Q122209116	0	Ka dengan garis	https://www.wikidata.org/wiki/Q122209116
Q122209231	0	Oe (Kiril)	https://www.wikidata.org/wiki/Q122209231
Q122252532	0	Gymnoplea	https://www.wikidata.org/wiki/Q122252532
Q122460832	0	ἀμνησίας	https://www.wikidata.org/wiki/Q122460832
Q122581314	0	Рецепт:Козинаки	https://www.wikidata.org/wiki/Q122581314
Q122653162	0	Cookbook:Advocaat	https://www.wikidata.org/wiki/Q122653162
Q122809663	0	Drobolitza and Mouchli	https://www.wikidata.org/wiki/Q122809663
Q123260274	0	Рецепт:Мититеи	https://www.wikidata.org/wiki/Q123260274
Q123270871	0	The Plattner Story and Others/In the Abyss	https://www.wikidata.org/wiki/Q123270871
Q123277046	0	Wikipedia:Articles for creation/Submitting	https://www.wikidata.org/wiki/Q123277046
Q123286368	0	Universal Music Publishing	https://www.wikidata.org/wiki/Q123286368
Q123346715	0	C7H5BrO	https://www.wikidata.org/wiki/Q123346715
Q123384231	0	Potok	https://www.wikidata.org/wiki/Q123384231
Q123469266	0	Рецепт:Гречаники	https://www.wikidata.org/wiki/Q123469266
Q123481372	0	Strategy and Third-Circle Directorate	https://www.wikidata.org/wiki/Q123481372
Q123514660	0	Sungai Darapan	https://www.wikidata.org/wiki/Q123514660
Q123514661	0	Saka Dengen	https://www.wikidata.org/wiki/Q123514661
Q123532698	0	Goral-vermelho-birmanês	https://www.wikidata.org/wiki/Q123532698
Q123562468	0	Rebia bin Nizar	https://www.wikidata.org/wiki/Q123562468
Q123628676	0	Teuku Nyak Arif	https://www.wikidata.org/wiki/Q123628676
Q123985279	0	စင်္ကီသုတ်	https://www.wikidata.org/wiki/Q123985279
Q123990109	0	Transmembrane 61	https://www.wikidata.org/wiki/Q123990109
Q124004333	0	借喻	https://www.wikidata.org/wiki/Q124004333
Q124029815	0	Remember	https://www.wikidata.org/wiki/Q124029815
Q124393110	0	สัมผัส:ภาษาไทใหญ่/ɤn	https://www.wikidata.org/wiki/Q124393110
Q124415110	0	Рецепт:Кюфта-бозбаш	https://www.wikidata.org/wiki/Q124415110
Q124478293	0	Nawratam Puja	https://www.wikidata.org/wiki/Q124478293
Q124683480	0	Рецепт:Айвар	https://www.wikidata.org/wiki/Q124683480
Q124719985	0	Tiendas Ley	https://www.wikidata.org/wiki/Q124719985
Q124727007	0	총통 (관직)	https://www.wikidata.org/wiki/Q124727007
Q124743666	0	Cookbook:Cilbir (Turkish Eggs with Yogurt)	https://www.wikidata.org/wiki/Q124743666
Q125030288	0	2024 NCAA Division I men's basketball tournament qualifying teams	https://www.wikidata.org/wiki/Q125030288
Q125143043	0	Nebenwiderspruch	https://www.wikidata.org/wiki/Q125143043
Q125358384	0	American Autoflower Cup	https://www.wikidata.org/wiki/Q125358384
Q125500252	0	Rodnyje zierniaty (1916)/II/Wosień/Kalinawaja dudka	https://www.wikidata.org/wiki/Q125500252
Q125574086	0	série 2022 Metropolitans 92 vs. NBA G League Ignite	https://www.wikidata.org/wiki/Q125574086
Q125590966	0	ROKS Shin Chae-ho	https://www.wikidata.org/wiki/Q125590966
Q125957495	0	纪王	https://www.wikidata.org/wiki/Q125957495
